category_name,category_slug,category_url,category_count_hint,listing_page_number,listing_page_url,shop_name_from_listing,shop_url,shop_slug,shop_title_page,listing_description,listing_logo_url,listing_website,website,website_domain,primary_email,all_emails,email_count,email_sources,phones,phone_count,rating,review_count,added_date,description,instagram,facebook,linkedin,tiktok,youtube,pinterest,x_twitter,status,error
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,La Bordée,https://www.annuaire-du-ecommerce.com/site/la-bordee,la-bordee,La Bordée,,,,https://jemangefrancais.com,jemangefrancais.com,labordeecafes@gmail.com,labordeecafes@gmail.com,1,cloudflare_data,,0,5.0,1,2 avril 2026,"Découvrez La Bordée, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Two Supply D2O,https://www.annuaire-du-ecommerce.com/site/two-supply-d2o,two-supply-d2o,Two Supply D2O,,,,https://jemangefrancais.com,jemangefrancais.com,twosupply.d2o@gmail.com,twosupply.d2o@gmail.com,1,cloudflare_data,,0,5.0,1,31 mars 2026,"Découvrez Two Supply D2O, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,TAKADA,https://www.annuaire-du-ecommerce.com/site/takada,takada,TAKADA,,,,https://jemangefrancais.com,jemangefrancais.com,contact@takada.fr,contact@takada.fr,1,cloudflare_data,,0,0.0,0,30 mars 2026,"Découvrez TAKADA, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Cafés Store,https://www.annuaire-du-ecommerce.com/site/cafes-store,cafes-store,Cafés Store,,,,https://cafes-store.com,cafes-store.com,bonjour@cafes-store.com,bonjour@cafes-store.com,1,cloudflare_data,,0,5.0,1,30 mars 2026,"Découvrez Cafés Store, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,SILKNSOAK,https://www.annuaire-du-ecommerce.com/site/silknsoak,silknsoak,SILKNSOAK,,,,https://jemangefrancais.com,jemangefrancais.com,info@silknsoak.com,info@silknsoak.com,1,cloudflare_data,,0,5.0,1,28 mars 2026,"Découvrez SILKNSOAK, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Vanilla Komba,https://www.annuaire-du-ecommerce.com/site/vanilla-komba,vanilla-komba,Vanilla Komba,,,,https://jemangefrancais.com,jemangefrancais.com,vanillakombafr@gmail.com,vanillakombafr@gmail.com,1,cloudflare_data,,0,5.0,1,28 mars 2026,"Découvrez Vanilla Komba, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Okatea,https://www.annuaire-du-ecommerce.com/site/okatea,okatea,Okatea,,,,https://jemangefrancais.com,jemangefrancais.com,info@okatea.ch,info@okatea.ch,1,cloudflare_data,,0,5.0,1,28 mars 2026,"Découvrez Okatea, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Materne,https://www.annuaire-du-ecommerce.com/site/materne,materne,Materne,,,,https://jemangefrancais.com,jemangefrancais.com,info@materne.com,info@materne.com,1,cloudflare_data,,0,5.0,1,28 mars 2026,"Découvrez Materne, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Distribution René Gemme & Fils,https://www.annuaire-du-ecommerce.com/site/distribution-rene-gemme-fils,distribution-rene-gemme-fils,Distribution René Gemme & Fils,,,,https://distributiongemme.com,distributiongemme.com,info@distributiongemme.com,info@distributiongemme.com,1,cloudflare_data,,0,5.0,1,27 mars 2026,"Découvrez Distribution René Gemme & Fils, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,MovCoffee,https://www.annuaire-du-ecommerce.com/site/movcoffee,movcoffee,MovCoffee,,,,https://jemangefrancais.com,jemangefrancais.com,hello@movcoffee.com,hello@movcoffee.com,1,cloudflare_data,,0,5.0,1,26 mars 2026,"Découvrez MovCoffee, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Epicurious,https://www.annuaire-du-ecommerce.com/site/epicurious,epicurious,Epicurious,,,,https://jemangefrancais.com,jemangefrancais.com,contact@epicurious.shop,contact@epicurious.shop,1,cloudflare_data,,0,0.0,0,26 mars 2026,"Découvrez Epicurious, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Lehios,https://www.annuaire-du-ecommerce.com/site/lehios,lehios,Lehios,,,,https://jemangefrancais.com,jemangefrancais.com,info@lehios.com,info@lehios.com,1,cloudflare_data,,0,5.0,1,26 mars 2026,"Découvrez Lehios, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,mielmonnetqueyras,https://www.annuaire-du-ecommerce.com/site/mielmonnetqueyras,mielmonnetqueyras,mielmonnetqueyras,,,,https://jemangefrancais.com,jemangefrancais.com,contact@mielmonnetqueyras.com,contact@mielmonnetqueyras.com,1,cloudflare_data,,0,5.0,1,25 mars 2026,"Découvrez mielmonnetqueyras, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Jacques Genin,https://www.annuaire-du-ecommerce.com/site/jacques-genin,jacques-genin,Jacques Genin,,,,https://checkout.jacquesgenin.fr,checkout.jacquesgenin.fr,e-boutique@jacquesgenin.fr,e-boutique@jacquesgenin.fr,1,cloudflare_data,,0,5.0,1,23 mars 2026,"Découvrez Jacques Genin, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Chez Wadih Cheese Naan,https://www.annuaire-du-ecommerce.com/site/chez-wadih-cheese-naan,chez-wadih-cheese-naan,Chez Wadih Cheese Naan,,,,https://chez-wadih.fr,chez-wadih.fr,chezwadih.cheesenaan@gmail.com,chezwadih.cheesenaan@gmail.com,1,cloudflare_data,,0,5.0,1,22 mars 2026,"Découvrez Chez Wadih Cheese Naan, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,SwissGrapes,https://www.annuaire-du-ecommerce.com/site/swissgrapes,swissgrapes,SwissGrapes,,,,https://jemangefrancais.com,jemangefrancais.com,info@swissgrapes.com,info@swissgrapes.com,1,cloudflare_data,,0,5.0,1,21 mars 2026,"Découvrez SwissGrapes, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,fruitssaje.com,https://www.annuaire-du-ecommerce.com/site/fruitssajecom,fruitssajecom,fruitssaje.com,,,,https://fruitssaje.com,fruitssaje.com,jonathan.harand@fruits-saje.com,jonathan.harand@fruits-saje.com,1,cloudflare_data,,0,5.0,1,21 mars 2026,"Découvrez fruitssaje.com, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,"FAYS, terroir chocolaté",https://www.annuaire-du-ecommerce.com/site/fays-terroir-chocolate,fays-terroir-chocolate,"FAYS, terroir chocolaté",,,,https://fayschocolat.com,fayschocolat.com,info@fayschocolat.com,info@fayschocolat.com,1,cloudflare_data,,0,5.0,1,21 mars 2026,"Découvrez FAYS, terroir chocolaté, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Neary,https://www.annuaire-du-ecommerce.com/site/neary,neary,Neary,,,,https://jemangefrancais.com,jemangefrancais.com,contact@neary.fr,contact@neary.fr,1,cloudflare_data,,0,5.0,1,21 mars 2026,"Découvrez Neary, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,www.mamakana.lv,https://www.annuaire-du-ecommerce.com/site/wwwmamakanalv,wwwmamakanalv,www.mamakana.lv,,,,https://jemangefrancais.com,jemangefrancais.com,contact@mamakana.com,contact@mamakana.com,1,cloudflare_data,,0,5.0,1,20 mars 2026,"Découvrez www.mamakana.lv, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,changeplease-FR,https://www.annuaire-du-ecommerce.com/site/changeplease-fr,changeplease-fr,changeplease-FR,,,,https://changeplease.fr,changeplease.fr,contact-fr@changeplease.org,contact-fr@changeplease.org,1,cloudflare_data,,0,0.0,0,20 mars 2026,"Découvrez changeplease-FR, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Alshimie – Extensions de cils DIY en grappes,https://www.annuaire-du-ecommerce.com/site/alshimie-extensions-de-cils-diy-en-grappes,alshimie-extensions-de-cils-diy-en-grappes,Alshimie – Extensions de cils DIY en grappes,,,,https://alshimie.com,alshimie.com,contact@alshimie.com,contact@alshimie.com,1,cloudflare_data,,0,5.0,1,19 mars 2026,"Découvrez Alshimie – Extensions de cils DIY en grappes, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Bienvenue sur le Megacookingworld !,https://www.annuaire-du-ecommerce.com/site/bienvenue-sur-le-megacookingworld,bienvenue-sur-le-megacookingworld,Bienvenue sur le Megacookingworld !,,,,https://jemangefrancais.com,jemangefrancais.com,info@kookgigant.nl,info@kookgigant.nl,1,cloudflare_data,,0,5.0,1,19 mars 2026,"Découvrez Bienvenue sur le Megacookingworld !, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,L’équipe Française – Boutique Made in France & Artisanat Local,https://www.annuaire-du-ecommerce.com/site/lequipe-francaise-boutique-made-in-france-artisanat-local,lequipe-francaise-boutique-made-in-france-artisanat-local,L’équipe Française – Boutique Made in France & Artisanat Local,,,,https://jemangefrancais.com,jemangefrancais.com,michele@wizishop.com,michele@wizishop.com,1,cloudflare_data,,0,5.0,1,26 novembre 2025,"Découvrez les avis clients sur L’équipe Française – Boutique Made in France & Artisanat Local. Note moyenne : 2.5/5 sur 49 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Kawaii Cake,https://www.annuaire-du-ecommerce.com/site/kawaii-cake,kawaii-cake,Kawaii Cake,,,,https://jemangefrancais.com,jemangefrancais.com,florence.restivo@gmail.com,florence.restivo@gmail.com,1,cloudflare_data,0631577742,1,5.0,1,21 novembre 2023,"Découvrez les avis clients sur Kawaii Cake. Note moyenne : 2.3/5 sur 15 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Mon Kit Cocktail,https://www.annuaire-du-ecommerce.com/site/mon-kit-cocktail,mon-kit-cocktail,Mon Kit Cocktail,,,,https://jemangefrancais.com,jemangefrancais.com,tyyson.belair@gmail.com,tyyson.belair@gmail.com,1,cloudflare_data,0684725387,1,5.0,1,27 octobre 2023,"Découvrez les avis clients sur Mon Kit Cocktail. Note moyenne : 2.5/5 sur 19 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Moule à gâteaux,https://www.annuaire-du-ecommerce.com/site/moule-a-gateaux,moule-a-gateaux,Moule à gâteaux,,,,https://jemangefrancais.com,jemangefrancais.com,koyafi9003@elixirsd.com,koyafi9003@elixirsd.com,1,cloudflare_data,0601020304,1,5.0,1,16 octobre 2023,"Découvrez les avis clients sur Moule à gâteaux. Note moyenne : 1.7/5 sur 6 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Verre Double Paroi,https://www.annuaire-du-ecommerce.com/site/verre-double-paroi,verre-double-paroi,Verre Double Paroi,,,,https://jemangefrancais.com,jemangefrancais.com,rkrap968@gmail.com,rkrap968@gmail.com,1,cloudflare_data,,0,5.0,1,5 octobre 2023,"Découvrez les avis clients sur Verre Double Paroi. Note moyenne : 1.7/5 sur 7 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,GreenRoots,https://www.annuaire-du-ecommerce.com/site/greenroots,greenroots,GreenRoots,,,,https://Greenroots.fr,greenroots.fr,matthieu@greenroots.fr,matthieu@greenroots.fr,1,cloudflare_data,0607080910,1,5.0,1,18 août 2023,"Découvrez les avis clients sur GreenRoots. Note moyenne : 1.8/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Bredele Boutique,https://www.annuaire-du-ecommerce.com/site/bredele-boutique,bredele-boutique,Bredele Boutique,,,,https://bredele.boutique,bredele.boutique,contact@bredele.fr,contact@bredele.fr,1,cloudflare_data,0368386768,1,5.0,1,18 août 2023,"Découvrez les avis clients sur Bredele Boutique. Note moyenne : 1.8/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Palais des bonbons,https://www.annuaire-du-ecommerce.com/site/palais-des-bonbons,palais-des-bonbons,Palais des bonbons,,,,https://jemangefrancais.com,jemangefrancais.com,sebastien.jacquart2022@gmail.com,sebastien.jacquart2022@gmail.com,1,cloudflare_data,07 83 16 78 07,1,5.0,1,19 juin 2023,"Découvrez les avis clients sur Palais des bonbons. Note moyenne : 1.8/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,CBD LOVELY - CBD SHOP,https://www.annuaire-du-ecommerce.com/site/cbd-lovely-cbd-shop,cbd-lovely-cbd-shop,CBD LOVELY - CBD SHOP,,,,https://jemangefrancais.com,jemangefrancais.com,contact@cbdlovely.fr,contact@cbdlovely.fr,1,cloudflare_data,0667263141,1,5.0,1,12 avril 2023,"Découvrez les avis clients sur CBD LOVELY - CBD SHOP. Note moyenne : 1.7/5 sur 6 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,4,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=4,Cuisiner Mieux,https://www.annuaire-du-ecommerce.com/site/cuisiner-mieux,cuisiner-mieux,Cuisiner Mieux,,,,https://Cuisinermieux.fr,cuisinermieux.fr,dionusos@gmx.com,dionusos@gmx.com,1,cloudflare_data,0619771890,1,5.0,1,12 avril 2023,"Découvrez les avis clients sur Cuisiner Mieux. Note moyenne : 1.8/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,5,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=5,Reconect,https://www.annuaire-du-ecommerce.com/site/reconect,reconect,Reconect,,,,https://jemangefrancais.com,jemangefrancais.com,anthony.hasle1@gmail.com,anthony.hasle1@gmail.com,1,cloudflare_data,0688319359,1,5.0,1,22 mars 2023,"Découvrez les avis clients sur Reconect. Note moyenne : 2.3/5 sur 6 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,5,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=5,Les Chocadores,https://www.annuaire-du-ecommerce.com/site/les-chocadores,les-chocadores,Les Chocadores,,,,https://jemangefrancais.com,jemangefrancais.com,ref.dupant@gmail.com,ref.dupant@gmail.com,1,cloudflare_data,04 78 47 18 03,1,5.0,1,6 mars 2023,"Découvrez les avis clients sur Les Chocadores. Note moyenne : 1.8/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,5,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=5,Mon Épluche Légumes,https://www.annuaire-du-ecommerce.com/site/mon-epluche-legumes,mon-epluche-legumes,Mon Épluche Légumes,,,,https://jemangefrancais.com,jemangefrancais.com,bico@yopmail.com,bico@yopmail.com,1,cloudflare_data,0727367232,1,5.0,1,28 février 2023,"Découvrez les avis clients sur Mon Épluche Légumes. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,5,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=5,Les Coffrets du Terroir Comtois,https://www.annuaire-du-ecommerce.com/site/les-coffrets-du-terroir-comtois,les-coffrets-du-terroir-comtois,Les Coffrets du Terroir Comtois,,,,https://jemangefrancais.com,jemangefrancais.com,lescoffretsduterroircomtois@gmail.com,lescoffretsduterroircomtois@gmail.com,1,cloudflare_data,0640518133,1,5.0,1,6 février 2023,"Découvrez les avis clients sur Les Coffrets du Terroir Comtois. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,Le CHARLE,https://www.annuaire-du-ecommerce.com/site/le-charle,le-charle,Le CHARLE,,,,https://jemangefrancais.com,jemangefrancais.com,contact@lecharle.fr,contact@lecharle.fr,1,cloudflare_data,,0,5.0,1,24 avril 2026,"Découvrez Le CHARLE, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,La maison de pierre,https://www.annuaire-du-ecommerce.com/site/la-maison-de-pierre,la-maison-de-pierre,La maison de pierre,,,,https://jemangefrancais.com,jemangefrancais.com,fzaccari.hmi@gmail.com,fzaccari.hmi@gmail.com,1,cloudflare_data,,0,5.0,1,24 avril 2026,"Découvrez La maison de pierre, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,Nio Teas,https://www.annuaire-du-ecommerce.com/site/nio-teas,nio-teas,Nio Teas,,,,https://jemangefrancais.com,jemangefrancais.com,info@nioteas.com,info@nioteas.com,1,cloudflare_data,,0,5.0,1,23 avril 2026,"Découvrez Nio Teas, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,Boucherie al Baraka,https://www.annuaire-du-ecommerce.com/site/boucherie-al-baraka,boucherie-al-baraka,Boucherie al Baraka,,,,https://boucheriealbaraka.com,boucheriealbaraka.com,beyetboucherie@gmail.com,beyetboucherie@gmail.com,1,cloudflare_data,,0,5.0,1,22 avril 2026,"Découvrez Boucherie al Baraka, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,Renaissance Tea,https://www.annuaire-du-ecommerce.com/site/renaissance-tea,renaissance-tea,Renaissance Tea,,,,https://jemangefrancais.com,jemangefrancais.com,contact@renaissance-tea.com,contact@renaissance-tea.com,1,cloudflare_data,,0,5.0,1,20 avril 2026,"Découvrez Renaissance Tea, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,3,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=3,L'Extension,https://www.annuaire-du-ecommerce.com/site/lextension-4,lextension-4,L'Extension,,,,https://jemangefrancais.com,jemangefrancais.com,stalvrac29@gmail.com,stalvrac29@gmail.com,1,cloudflare_data,,0,5.0,1,20 avril 2026,"Découvrez L'Extension, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,www.natureconexion.com,https://www.annuaire-du-ecommerce.com/site/wwwnatureconexioncom,wwwnatureconexioncom,www.natureconexion.com,,,,https://jemangefrancais.com,jemangefrancais.com,natureconexion.entredostierras@gmail.com,natureconexion.entredostierras@gmail.com,1,cloudflare_data,,0,5.0,1,29 avril 2026,"Découvrez www.natureconexion.com, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,LoulouSucrée,https://www.annuaire-du-ecommerce.com/site/loulousucree,loulousucree,LoulouSucrée,,,,https://jemangefrancais.com,jemangefrancais.com,loulousucree@outlook.fr,loulousucree@outlook.fr,1,cloudflare_data,,0,5.0,1,29 avril 2026,"Découvrez LoulouSucrée, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,2,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=2,Maryse Nadeau coach,https://www.annuaire-du-ecommerce.com/site/maryse-nadeau-coach,maryse-nadeau-coach,Maryse Nadeau coach,,,,https://jemangefrancais.com,jemangefrancais.com,mnadeau@prostratege.com,mnadeau@prostratege.com,1,cloudflare_data,,0,5.0,1,29 avril 2026,"Découvrez Maryse Nadeau coach, boutique en ligne alimentation & gastronomie. Consultez les informations et laissez votre avis sur l'Annuaire du E-commerce.",,,,,,,,ok,
