site_id,nom,email,telephone,telephone_2,adresse,code_postal,ville,departement,departement_nom,latitude,longitude,site_web,formations,url_fiche,source_dep_url
3334,AUTO ECOLE Conduite Plus,,0553516663,0607361434,5 rue de la Liberté,24290,MONTIGNAC,24,dordogne,45.0660812,1.160767,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-conduite-plus--a--montignac--24290--3334.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3331,MONTPON AUTO-ECOLE,,0553822189,0553802552,1 rue Chanzy,24700,MONTPON MENESTEROL,24,dordogne,45.007602,0.1630801,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--montpon-auto-ecole--a--montpon-menesterol--24700--3331.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3338,AUTO-ECOLE BERNARD,,0553822172,,7 rue Saint Roch,24700,MONTPON MENESTEROL,24,dordogne,45.0097428,0.15817070000003,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bernard--a--montpon-menesterol--24700--3338.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
33572,AUTO ECOLE BERTAUX,,0553813739,,9 RUE THIERS,24700,MONTPON MENESTEROL,24,dordogne,45.00944519043,0.16111099720000999,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bertaux--a--montpon-menesterol--24700--33572.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
12082,Eric Auto Ecole,,0553812545,,33 rue Libération,24400,MUSSIDAN,24,dordogne,45.0370712,0.36721299999999,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--eric-auto-ecole--a--mussidan--24400--12082.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
12059,Auto-école Michel,,0553829323,,1 rue Majoral Fournier,24190,NEUVIC,24,dordogne,45.1008813,0.47013590000006,,Brevet de sécurité routière | Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-michel--a--neuvic--24190--12059.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3314,AUTO ECOLE HARDY,,0608984171,,7 rue de Verdun,24300,NONTRON,24,dordogne,45.5299977,0.66322869999999,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-hardy--a--nontron--24300--3314.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
12074,Auto Ecole du Champ de Foire,,0553565852,,2 avenue Jules Ferry,24300,NONTRON,24,dordogne,45.5309918,0.66408300000001,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-du-champ-de-foire--a--nontron--24300--12074.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
33531,ANGELIQUE AUTO ECOLE,,0553603009,,3 BOULEVARD GAMBETTA,24300,NONTRON,24,dordogne,45.531112670898004,0.66333299875257978,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--angelique-auto-ecole--a--nontron--24300--33531.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
27105,ECF CESR FP. Périgueux,,0553082147,,Créa Vallée Sud,24660,NOTRE DAME DE SANILHAC,24,dordogne,45.121387481688991,0.71444398164750988,,Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis Camion | Permis Transport en Commun | Permis CACES | Éco Conduite | Code en ligne possible,https://www.auto-ecole.info/info-auto-ecole--ecf-cesr-fp-perigueux--a--notre-dame-de-sanilhac--24660--27105.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3330,AUTO-ECOLE LAKANAL,,0553531891,,17 boulevard Lakanal,24000,PERIGUEUX,24,dordogne,45.1812459,0.72108549999996,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-lakanal--a--perigueux--24000--3330.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3325,CER C.E.C.A. 24,cer-ceca24@wanadoo.fr,0553089439,,21 rue Victor Hugo,24000,PERIGUEUX,24,dordogne,45.187656,0.71951939999997,https://www.cer-ceca24.com,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis à Point | CER | Code en ligne possible | Formation moto par stage possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--cer-c-e-c-a-24--a--perigueux--24000--3325.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3317,AUTO ECOLE CLUB,,0553532313,,5 place Louis Magne,24000,PERIGUEUX,24,dordogne,45.1853143,0.71521659999996,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-club--a--perigueux--24000--3317.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3347,AUTO ECOLE ZEBRA MONTAIGNE,,0553536092,,32 cours Montaigne,24000,PERIGUEUX,24,dordogne,45.1861289,0.72132120000003,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis Remorque | Permis Remorque B96 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-zebra-montaigne--a--perigueux--24000--3347.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
37729,AUTO ECOLE FOYER LA BEAURONNE,,0553357531,,,24000,PERIGUEUX,24,dordogne,45.185001373290994,0.72111099958420988,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-foyer-la-beauronne--a--perigueux--24000--37729.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3356,Auto-Ecole La Clautre,,0553535052,,6 place de la Clautre,24000,PERIGUEUX,24,dordogne,45.1832509,0.72172369999998,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-la-clautre--a--perigueux--24000--3356.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3348,AUTO ECOLE ST GEORGES,,0553534794,,12 bis cours St Georges,24000,PERIGUEUX,24,dordogne,45.1794026,0.72538229999998,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-st-georges--a--perigueux--24000--3348.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3361,AUTO-ECOLE JAY DE BEAUFORT,,0553093501,,10 rue Chanzy,24000,PERIGUEUX,24,dordogne,45.1824216,0.71256110000002,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-jay-de-beaufort--a--perigueux--24000--3361.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
37728,AUTO MOBILITE 24,,,,,24000,PERIGUEUX,24,dordogne,45.185001373290994,0.72111099958420988,,,https://www.auto-ecole.info/info-auto-ecole--auto-mobilite-24--a--perigueux--24000--37728.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
12079,SYLVIE AUTO ECOLE,,0670518560,,21 avenue Libération,24360,PIÉGUT PLUVIERS,24,dordogne,45.6225265,0.69021729999997,,,https://www.auto-ecole.info/info-auto-ecole--sylvie-auto-ecole--a--piegut-pluviers--24360--12079.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3328,Auto Ecole Initiative Conduite,,0553581830,,Galerie Commerciale 2 rue 19 Mars 1962,24130,PRIGONRIEUX,24,dordogne,44.854233,0.40031290000002,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-initiative-conduite--a--prigonrieux--24130--3328.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3309,EURO-CONDUITE 24,,0553908664,,4 bis rue Achille Simon,24600,RIBERAC,24,dordogne,45.247139,0.34000949999995,,,https://www.auto-ecole.info/info-auto-ecole--euro-conduite-24--a--riberac--24600--3309.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3363,AUTO-ECOLE PATISSOU,,0553901113,,151 rue du 26 mars 1944,24600,RIBERAC,24,dordogne,45.2533435,0.34049970000001,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-patissou--a--riberac--24600--3363.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
362,ECOLE DE CONDUITE GAUDUCHEAU,,0553902117,,25 Bis rue Couleau,24600,RIBERAC,24,dordogne,45.2457297,0.33842010000001,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis à 1€ par Jour | Permis à Point | ANPER | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-gauducheau--a--riberac--24600--362.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
28519,AUTO ECOLE MARINA,,0553904563,,53 RUE DU 26 MARS 1944,24600,RIBERAC,24,dordogne,45.247501373290994,0.33861100673675992,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-marina--a--riberac--24600--28519.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
3340,AUTO-ECOLE CAREVE,,0553909067,,34 Rue Couleau,24600,RIBERAC,24,dordogne,45.2458627,0.33897669999999,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis à 1€ par Jour | Éco Conduite | Formation auto par stage possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-careve--a--riberac--24600--3340.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
12052,Auto école Rolland,,0553541139,,5 RUE JULES FERRY,24110,SAINT ASTIER,24,dordogne,45.145202,0.52778000000001,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-rolland--a--saint-astier--24110--12052.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
12051,MTD Conduite,,0553076153,,1 rue 20 Août 1944,24110,SAINT ASTIER,24,dordogne,45.1463578,0.5292809,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--mtd-conduite--a--saint-astier--24110--12051.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
394,AUTO ECOLE DU PELEM,,0296297661,,"2, rue de Rostrenen",22480,ST NICOLAS DU PELEM,22,cotes-d-armor,48.3135245,-3.164521,,Permis AAC | Permis Auto | Permis à Point | ANPER | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-du-pelem--a--saint-nicolas-du-pelem--22480--394.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
11952,Auto Ecole L'Amphi,,0296652885,,10 boulevard de Général de Gaulle,22410,SAINT QUAY PORTRIEUX,22,cotes-d-armor,48.6562473,-2.8387989,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-l-amphi--a--saint-quay-portrieux--22410--11952.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
11953,Ariane Auto Ecole,,0619432162,,7 rue Georges Clemenceau,22410,SAINT QUAY PORTRIEUX,22,cotes-d-armor,48.6480937,-2.8346447,,,https://www.auto-ecole.info/info-auto-ecole--ariane-auto-ecole--a--saint-quay-portrieux--22410--11953.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
10238,GP Formation,,0296418000,,ZAC de Dombriand,22100,TADEN,22,cotes-d-armor,48.475527,-2.016388,,,https://www.auto-ecole.info/info-auto-ecole--gp-formation--a--taden--22100--10238.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33456,ECOLE DE VOILE DE TREBEURDEN,,0296235135,,3 ROUTE DE TRAOU MEUR,22560,TREBEURDEN,22,cotes-d-armor,48.769721984863004,-3.5630559921265,,Permis Bateau,https://www.auto-ecole.info/info-auto-ecole--ecole-de-voile-de-trebeurden--a--trebeurden--22560--33456.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33487,COPERMARINE,,0296923572,,PONT CANADA,22220,TREDARZEC,22,cotes-d-armor,48.786666870116996,-3.1991670131683,,Permis Bateau,https://www.auto-ecole.info/info-auto-ecole--copermarine--a--tredarzec--22220--33487.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33493,A P P L,,,,ROUTE DE KERHAM,22300,TREDREZ LOCQUEMEAU,22,cotes-d-armor,48.699443817139006,-3.5652780532837,,Permis Bateau,https://www.auto-ecole.info/info-auto-ecole--a-p-p-l--a--tredrez-locquemeau--22300--33493.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
361,AUTO ECOLE TREGUEUX CONDUITE,,0296711117,,"11, rue de Moncontour",22950,TREGUEUX,22,cotes-d-armor,48.489828,-2.7370109999999,,Permis AAC | Permis Auto | Permis à 1€ par Jour | Permis à Point | ANPER,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-tregueux-conduite--a--tregueux--22950--361.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
11923,Auto Ecole Bretagne,,0680708368,,26 place Martray,22220,TREGUIER,22,cotes-d-armor,48.7874125,-3.2314807,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bretagne--a--treguier--22220--11923.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
11922,Auto Ecole Bretagne,,0296922115,,15 rue St André,22220,TREGUIER,22,cotes-d-armor,48.7874196,-3.2266287,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-bretagne--a--treguier--22220--11922.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33426,CLUB NAUTIQUE DE TREGUIER,,0296923749,,7 RUE MARCELLIN BERTHELOT,22220,TREGUIER,22,cotes-d-armor,48.784721374511996,-3.2300000190735,,Permis Bateau,https://www.auto-ecole.info/info-auto-ecole--club-nautique-de-treguier--a--treguier--22220--33426.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33404,AUTO ECOLE LES 2 RIVIERES,,0682319745,,9 RUE MARCELLIN BERTHELOT,22220,TREGUIER,22,cotes-d-armor,48.784721374511996,-3.2300000190735,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-les-2-rivieres--a--treguier--22220--33404.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
11924,Auto Moto Ecole Renault Conduite,,0296922238,,18 rue Poul Raoul,22220,TRÉGUIER,22,cotes-d-armor,48.7842773,-3.2348542,,,https://www.auto-ecole.info/info-auto-ecole--auto-moto-ecole-renault-conduite--a--treguier--22220--11924.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
11905,ECOLE DE CONDUITE OUICE,,0296391923,,zone artisanale Gros Bois,22100,TRÉLIVAN,22,cotes-d-armor,48.433293,-2.118575,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-ouice--a--trelivan--22100--11905.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
3231,ACTIV'CONDUITE,,0296767875,,16 rue de Saint Brieuc,22440,TREMUSON,22,cotes-d-armor,48.5230075,-2.8487537,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--activ-conduite--a--tremuson--22440--3231.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33498,AUTO ECOLE FULGENCE,,0296567401,,2 RUE ABBE LESAGE,22460,UZEL,22,cotes-d-armor,48.279445648193004,-2.8408329486847,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-fulgence--a--uzel--22460--33498.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
33510,PROMOTRANS,,0296798484,,ZONE ARTISANALE DE L ECLUSE,22120,YFFINIAC,22,cotes-d-armor,48.485279083251989,-2.6752779483795,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--promotrans--a--yffiniac--22120--33510.html,https://www.auto-ecole.info/auto-ecole--cotes-d-armor--22.html
12013,Redondeau Anne,,0555625715,,13 Grande rue,23150,AHUN,23,creuse,46.0870419,2.0459436,,,https://www.auto-ecole.info/info-auto-ecole--redondeau-anne--a--ahun--23150--12013.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3292,AUTO-ECOLE MONTLHERY,,0555662196,,75 Grande Rue,23200,AUBUSSON,23,creuse,45.9573607,2.1714481,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-montlhery--a--aubusson--23200--3292.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3299,AUTO-ECOLE DUMONT,,0555838557,,4 rue Chateaufavier,23200,AUBUSSON,23,creuse,45.9556511,2.1676411,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-dumont--a--aubusson--23200--3299.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
39354,Auto Ecole Maryse,,0555831196,,18 rue Déportés,23200,AUBUSSON,23,creuse,45.954723358153998,2.1691670417786004,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-maryse--a--aubusson--23200--39354.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
39353,Alta Conduite,,0785443670,,10 Avenue des Lissiers,23200,AUBUSSON,23,creuse,45.9543754,2.1699898,,,https://www.auto-ecole.info/info-auto-ecole--alta-conduite--a--aubusson--23200--39353.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
39357,CAP CONDUITE,,0555678845,,10 rue Déportés,23200,AUBUSSON,23,creuse,45.9560765,2.1675577,,,https://www.auto-ecole.info/info-auto-ecole--cap-conduite--a--aubusson--23200--39357.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
227,Auto Ecole Formaroute,,0555661426,,5 Place du 11 Novembre,23700,AUZANCES,23,creuse,46.0262658,2.5005421,,Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis à 1€ par Jour | ANPER | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-formaroute--a--auzances--23700--227.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3298,AUTO-ECOLE La Limousine,,0786517955,,29 rue de Verdun,23400,BOURGANEUF,23,creuse,45.9536618,1.7546765,,Permis AAC | Permis Auto | Permis Moto | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Code en ligne possible | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-la-limousine--a--bourganeuf--23400--3298.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
32408,AUTO ECOLE 3000,,0555642471,,5 PLACE DE L HOTEL DE VILLE,23400,BOURGANEUF,23,creuse,45.952777862548999,1.755833029747,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-3000--a--bourganeuf--23400--32408.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12025,Europe Conduite,,0555650223,,12 rue Vincent,23600,BOUSSAC,23,creuse,46.3499011,2.2137024,,,https://www.auto-ecole.info/info-auto-ecole--europe-conduite--a--boussac--23600--12025.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12014,Forma-Route Pontaumur,,0555651579,,5 rue Forts,23170,CHAMBON SUR VOUEIZE,23,creuse,46.1897791,2.424588,,,https://www.auto-ecole.info/info-auto-ecole--forma-route-pontaumur--a--chambon-sur-voueize--23170--12014.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
32402,AUTO ECOLE REDONDEAU,,0555629134,,3 GRANDE RUE,23130,CHENERAILLES,23,creuse,46.113334655761989,2.1786110401154004,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-redondeau--a--chenerailles--23130--32402.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12027,ECF CER CENTRE ATLANTIQUE - ICE,,0549089316,,71 Grande Rue,23800,DUN LE PALESTEL,23,creuse,46.3051327,1.6645822,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Permis Camion | Permis Transport en Commun | Permis CACES | Permis Bateau | Formation BEPECASER | Éco Conduite | Code en ligne possible | Conduite aménagée,https://www.auto-ecole.info/info-auto-ecole--ecf-cer-centre-atlantique-ice--a--dun-le-palestel--23800--12027.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12010,Auto-Ecole Deschamps,,0555822078,,4 fbg Monneix,23110,EVAUX LES BAINS,23,creuse,46.175052,2.4875733,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-deschamps--a--evaux-les-bains--23110--12010.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
10230,Auto Ecole Dumont,,0555664310,,32 Grande rue,23500,Felletin,23,creuse,45.8824448,2.174532,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-dumont--a--felletin--23500--10230.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3294,AUTO-ECOLE REFLEX,,0555417831,0677837482,5 Rue Maurice Rollinat,23000,GUERET,23,creuse,46.1720769,1.8698655000001,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-reflex--a--gueret--23000--3294.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
28504,AUTO ECOLE CAP CONDUITE,,0981818405,,55 AVENUE DU BERRY,23000,GUERET,23,creuse,46.169166564941001,1.8747220039368002,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-cap-conduite--a--gueret--23000--28504.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
32240,AUTO ECOLE VERONIQUE HARTMANN,,0665724859,,3 BOULEVARD CARNOT,23000,GUERET,23,creuse,46.1692995,1.8702603,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-veronique-hartmann--a--gueret--23000--32240.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
27099,ECF CER CENTRE ATLANTIQUE - ICE,,0549089316,,"23, Boulevard Carnot",23000,GUERET,23,creuse,46.1707242,1.870114,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Permis Camion | Permis Transport en Commun | Permis CACES | Permis Bateau | Formation BEPECASER | Éco Conduite | Code en ligne possible | Conduite aménagée,https://www.auto-ecole.info/info-auto-ecole--ecf-cer-centre-atlantique-ice--a--gueret--23000--27099.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
37727,SALESSE FORMATION,,0555817709,,34 Rue de Stalingrad,23000,GUERET,23,creuse,46.1737417,1.8716032,,,https://www.auto-ecole.info/info-auto-ecole--salesse-formation--a--gueret--23000--37727.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12002,CER 23,,0555526408,,2 avenue Charles de Gaulle,23000,GUERET,23,creuse,46.16778,1.8735473,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--cer-23--a--gueret--23000--12002.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
10226,AEC AUTO ECOLE,,0555524879,,8 rue Alfred de Musset,23000,GUERET,23,creuse,46.1723354,1.8707358,,,https://www.auto-ecole.info/info-auto-ecole--aec-auto-ecole--a--gueret--23000--10226.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3296,AUTO-ECOLE RANQUET,,0555809025,,7 place de l'Eglise,23140,JARNAGES,23,creuse,46.1395913,2.1089326,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-ranquet--a--jarnages--23140--3296.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
27101,ECF CER CENTRE ATLANTIQUE - ICE,,0549089362,,"30, Rue Lavaud",23300,LA SOUTERRAINE,23,creuse,46.2377335,1.4904255,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Permis Camion | Permis Transport en Commun | Permis CACES | Permis Bateau | Formation BEPECASER | Éco Conduite | Code en ligne possible | Conduite aménagée,https://www.auto-ecole.info/info-auto-ecole--ecf-cer-centre-atlantique-ice--a--la-souterraine--23300--27101.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
32387,MEFBOC,,0555639320,,PLACE JOACHIM DU CHALARD,23300,LA SOUTERRAINE,23,creuse,46.2379522,1.4894398,,Permis AAC | Permis Auto | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--mefboc--a--la-souterraine--23300--32387.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3297,AUTO-ECOLE FLEUR,,0555631231,,Place Bernhausen,23300,LA SOUTERRAINE,23,creuse,46.2401694,1.4871181999999,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto A2 | Permis Moto 125 | Permis Remorque | Permis Remorque B96 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-fleur--a--la-souterraine--23300--3297.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
3291,AUTO ECOLE PREVOST,,0555630736,,22 Boulevard Mestadier,23300,LA SOUTERRAINE,23,creuse,46.239087,1.482986,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Conduite supervisée,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-prevost--a--la-souterraine--23300--3291.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12019,Ecole De Conduite Simonnet,,0555802284,,2 place Tilleuls,23240,LE GRAND BOURG,23,creuse,46.1600463,1.6461147,,,https://www.auto-ecole.info/info-auto-ecole--ecole-de-conduite-simonnet--a--le-grand-bourg--23240--12019.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
27098,ECF CER CENTRE ATLANTIQUE - ICE,,0549089316,,Route de St Laurent - Les Champs Blancs,23000,SAINTE FEYRE,23,creuse,46.139167785644993,1.9144439697266002,,Brevet de sécurité routière | Permis AAC | Permis Auto | Permis Moto | Permis Moto A2 | Permis Moto 125 | Équivalence 125 (7h) | Permis à 1€ par Jour | Permis Remorque | Permis Remorque B96 | Permis à Point | Permis Camion | Permis Transport en Commun | Permis CACES | Permis Bateau | Formation BEPECASER | Éco Conduite | Code en ligne possible | Conduite aménagée,https://www.auto-ecole.info/info-auto-ecole--ecf-cer-centre-atlantique-ice--a--sainte-feyre--23000--27098.html,https://www.auto-ecole.info/auto-ecole--creuse--23.html
12084,Auto Ecole Vignal,,0680330956,,r Romieu,24440,BEAUMONT DU PERIGORD,24,dordogne,44.7682258,0.76774320000004,,,https://www.auto-ecole.info/info-auto-ecole--auto-ecole-vignal--a--beaumont-du-perigord--24440--12084.html,https://www.auto-ecole.info/auto-ecole--dordogne--24.html
